"Brnd_Name","Year","Tot_Spndng"
Memantine HCl-Donepezil HCl ER,"2025 (Q1-Q3)",6633319.0
Memantine HCl ER,"2024 (Q1-Q4)",63589656
Memantine HCl ER,"2025 (Q1-Q3)",38409452
Menactra,"2024 (Q1-Q4)",322458.22
Menactra,"2025 (Q1-Q3)",220694.52
Menest,"2024 (Q1-Q4)",751072.5
Menest,"2025 (Q1-Q3)",529607.6
Menostar,"2024 (Q1-Q4)",605352.56
Menostar,"2025 (Q1-Q3)",443212.84
Menquadfi,"2024 (Q1-Q4)",1807521.5
Menquadfi,"2025 (Q1-Q3)",1707278.5
Menveo A-C-Y-W-135-Dip,"2024 (Q1-Q4)",1412374.9
Menveo A-C-Y-W-135-Dip,"2025 (Q1-Q3)",1055507.5
Meperidine HCl,"2024 (Q1-Q4)",1111439.2
Meperidine HCl,"2024 (Q1-Q4)",55678.23
Meperidine HCl,"2025 (Q1-Q3)",1245681.0
Meperidine HCl,"2025 (Q1-Q3)",7573.14
Meprobamate,"2024 (Q1-Q4)",1145017.5
Meprobamate,"2025 (Q1-Q3)",855002.56
Mepron,"2024 (Q1-Q4)",251362.08
Mepron,"2025 (Q1-Q3)",164475.8
Mepsevii,"2024 (Q1-Q4)",2678221.5
Mercaptopurine,"2024 (Q1-Q4)",4608860.0
Mercaptopurine,"2025 (Q1-Q3)",3273011.2
Meropenem,"2024 (Q1-Q4)",17498300
Meropenem,"2025 (Q1-Q3)",13785804
Meropenem-0.9% NaCl,"2024 (Q1-Q4)",2952885.5
Meropenem-0.9% NaCl,"2025 (Q1-Q3)",2539239.8
Mesalamine,"2024 (Q1-Q4)",1439990.5
Mesalamine,"2024 (Q1-Q4)",204440864
Mesalamine,"2025 (Q1-Q3)",132735128
Mesalamine,"2025 (Q1-Q3)",661669.94
Mesalamine Dr,"2024 (Q1-Q4)",21994988
Mesalamine Dr,"2025 (Q1-Q3)",16879342
Mesalamine ER,"2024 (Q1-Q4)",41158192
Mesalamine ER,"2025 (Q1-Q3)",19554116
Mesna,"2024 (Q1-Q4)",4512.38
Mesna,"2025 (Q1-Q3)",205928.14
Mesnex,"2024 (Q1-Q4)",690420.3
Mesnex,"2025 (Q1-Q3)",188837.48
Mestinon,"2024 (Q1-Q4)",7759474.5
Mestinon,"2025 (Q1-Q3)",6399691.5
Metadate CD,"2025 (Q1-Q3)",34188.57
Metaxalone,"2024 (Q1-Q4)",8495416.0
Metaxalone,"2025 (Q1-Q3)",6095928.0
Metformin ER Gastric,"2024 (Q1-Q4)",85924208
Metformin ER Gastric,"2025 (Q1-Q3)",50739220
Metformin ER Osmotic,"2024 (Q1-Q4)",13307340
Metformin ER Osmotic,"2025 (Q1-Q3)",9234653.0
Metformin HCl,"2024 (Q1-Q4)",188056800
Metformin HCl,"2025 (Q1-Q3)",157138832
Metformin HCl ER,"2024 (Q1-Q4)",101464240
Metformin HCl ER,"2025 (Q1-Q3)",90948896
Methadone HCl,"2024 (Q1-Q4)",11111615
Methadone HCl,"2025 (Q1-Q3)",8578443.0
Methadone Intensol,"2024 (Q1-Q4)",24167.35
Methadone Intensol,"2025 (Q1-Q3)",17334.51
Methadose,"2024 (Q1-Q4)",7856.1
Methadose,"2025 (Q1-Q3)",10454.45
Methamphetamine HCl,"2024 (Q1-Q4)",207416.06
Methamphetamine HCl,"2025 (Q1-Q3)",481501.78
Methazolamide,"2024 (Q1-Q4)",9588729.0
Methazolamide,"2025 (Q1-Q3)",6682811.0
Methenamine Hippurate,"2024 (Q1-Q4)",60824524
Methenamine Hippurate,"2025 (Q1-Q3)",51249432
Methenamine Mandelate,"2024 (Q1-Q4)",633410.1
Methenamine Mandelate,"2025 (Q1-Q3)",630022.44
Methimazole,"2024 (Q1-Q4)",10607522
Methimazole,"2025 (Q1-Q3)",8096890.5
Methitest,"2024 (Q1-Q4)",357142.28
Methitest,"2025 (Q1-Q3)",128289.28
Methocarbamol,"2024 (Q1-Q4)",36088072
Methocarbamol,"2025 (Q1-Q3)",46483724
Methotrexate,"2024 (Q1-Q4)",57213220
Methotrexate,"2025 (Q1-Q3)",41624512
Methotrexate Sodium,"2024 (Q1-Q4)",901079.7
Methotrexate Sodium,"2025 (Q1-Q3)",629312.8
Methoxsalen,"2024 (Q1-Q4)",541045.1
Methoxsalen,"2025 (Q1-Q3)",413546.34
Methscopolamine Bromide,"2024 (Q1-Q4)",664793.0
Methscopolamine Bromide,"2025 (Q1-Q3)",448504.97
Methsuximide,"2024 (Q1-Q4)",382737.97
Methsuximide,"2025 (Q1-Q3)",303259.12
Methyldopa,"2025 (Q1-Q3)",38881.66
Methylergonovine Maleate,"2024 (Q1-Q4)",342074.88
Methylergonovine Maleate,"2025 (Q1-Q3)",232571.9
Methylin,"2024 (Q1-Q4)",2773.39
Methylphenidate,"2024 (Q1-Q4)",355224.12
Methylphenidate,"2025 (Q1-Q3)",223146.94
Methylphenidate ER,"2024 (Q1-Q4)",19815648
Methylphenidate ER,"2025 (Q1-Q3)",14156207
Methylphenidate ER (La),"2024 (Q1-Q4)",3299539.0
Methylphenidate ER (La),"2025 (Q1-Q3)",3014474.0
Methylphenidate HCl,"2024 (Q1-Q4)",15111473
Methylphenidate HCl,"2025 (Q1-Q3)",13588697
Methylphenidate HCl CD,"2024 (Q1-Q4)",710122.7
Methylphenidate HCl CD,"2025 (Q1-Q3)",146639.19
Methylphenidate HCl ER (Cd),"2024 (Q1-Q4)",1324349.8
Methylphenidate HCl ER (Cd),"2025 (Q1-Q3)",934356.1
Methylprednisolone,"2024 (Q1-Q4)",41810360
Methylprednisolone,"2025 (Q1-Q3)",32594304
Methylprednisolone Acetate,"2024 (Q1-Q4)",220457.69
Methylprednisolone Acetate,"2025 (Q1-Q3)",165889.3
Methylprednisolone Sodium Succ,"2024 (Q1-Q4)",435671.5
Methylprednisolone Sodium Succ,"2025 (Q1-Q3)",333573.84
Methyltestosterone,"2024 (Q1-Q4)",309481.53
Methyltestosterone,"2025 (Q1-Q3)",234571.45
Metoclopramide HCl,"2024 (Q1-Q4)",8276508.0
Metoclopramide HCl,"2025 (Q1-Q3)",6590462.0
Metolazone,"2024 (Q1-Q4)",14324830
Metolazone,"2025 (Q1-Q3)",9621063.0
Metopirone,"2024 (Q1-Q4)",1351407.1
Metopirone,"2025 (Q1-Q3)",1229604.0
Metoprolol-Hydrochlorothiazide,"2024 (Q1-Q4)",2135231.2
Metoprolol-Hydrochlorothiazide,"2025 (Q1-Q3)",1519614.4
Metoprolol Succinate,"2024 (Q1-Q4)",455971072
Metoprolol Succinate,"2025 (Q1-Q3)",337055936
Metoprolol Tartrate,"2024 (Q1-Q4)",107024400
Metoprolol Tartrate,"2025 (Q1-Q3)",80350352
Metro IV,"2024 (Q1-Q4)",1798.14
Metro IV,"2025 (Q1-Q3)",459.99
Metrogel,"2024 (Q1-Q4)",40244.82
Metronidazole,"2024 (Q1-Q4)",56406312
Metronidazole,"2024 (Q1-Q4)",64373.12
Metronidazole,"2025 (Q1-Q3)",52970.79
Metronidazole,"2025 (Q1-Q3)",39030212
Metyrosine,"2024 (Q1-Q4)",4121797.5
Metyrosine,"2025 (Q1-Q3)",3565840.8
Mexiletine HCl,"2024 (Q1-Q4)",9471184.0
Mexiletine HCl,"2025 (Q1-Q3)",7266766.5
Miacalcin,"2024 (Q1-Q4)",711979.4
Miacalcin,"2025 (Q1-Q3)",367481.2
Mibelas 24 Fe,"2024 (Q1-Q4)",23762.93
Mibelas 24 Fe,"2025 (Q1-Q3)",15333.19
Micafungin,"2024 (Q1-Q4)",6603051.0
Micafungin,"2025 (Q1-Q3)",5726591.0
Micafungin-0.9% NaCl,"2024 (Q1-Q4)",14117.44
Micafungin-0.9% NaCl,"2025 (Q1-Q3)",65702.55
Micardis,"2024 (Q1-Q4)",1419671.0
Micardis,"2025 (Q1-Q3)",191885.34
Micardis HCT,"2024 (Q1-Q4)",786047.1
Micardis HCT,"2025 (Q1-Q3)",508431.25
Miconazole-Zinc Oxide-Petroltm,"2024 (Q1-Q4)",295848.1
Miconazole-Zinc Oxide-Petroltm,"2025 (Q1-Q3)",175939.89
Miconazole 3,"2024 (Q1-Q4)",136688.22
Miconazole 3,"2025 (Q1-Q3)",119185.67
Microdot Insulin Pen Needle,"2025 (Q1-Q3)",313.66
Microgestin,"2024 (Q1-Q4)",83174.06
Microgestin,"2025 (Q1-Q3)",60299.7
Microgestin Fe,"2024 (Q1-Q4)",41157.38
Microgestin Fe,"2025 (Q1-Q3)",22640.8
Midazolam HCl,"2024 (Q1-Q4)",81893.55
Midazolam HCl,"2024 (Q1-Q4)",79174.98
Midazolam HCl,"2025 (Q1-Q3)",58385.91
Midazolam HCl,"2025 (Q1-Q3)",75463.94
Midodrine HCl,"2024 (Q1-Q4)",103689616
Midodrine HCl,"2025 (Q1-Q3)",77023088
Miebo,"2024 (Q1-Q4)",116305944
Miebo,"2025 (Q1-Q3)",286776672
Mifepristone,"2024 (Q1-Q4)",7473088.0
Mifepristone,"2025 (Q1-Q3)",162642608
Migergot,"2024 (Q1-Q4)",2344808.2
Migergot,"2025 (Q1-Q3)",1354079.6
Miglitol,"2024 (Q1-Q4)",494879.66
Miglitol,"2025 (Q1-Q3)",350860.78
Miglustat,"2024 (Q1-Q4)",4617725.0
Miglustat,"2025 (Q1-Q3)",4164160.2
Migranal,"2024 (Q1-Q4)",924649.94
Migranal,"2025 (Q1-Q3)",194704.47
Mili,"2024 (Q1-Q4)",143628.56
Mili,"2025 (Q1-Q3)",132727.89
Millipred,"2024 (Q1-Q4)",22409.81
Milrinone In 5% Dextrose,"2024 (Q1-Q4)",195921.58
Milrinone In 5% Dextrose,"2025 (Q1-Q3)",159614.86
Milrinone Lactate,"2024 (Q1-Q4)",156587.03
Milrinone Lactate,"2025 (Q1-Q3)",62560.9
Mimvey,"2024 (Q1-Q4)",362182.25
Mimvey,"2025 (Q1-Q3)",256390.2
Mini Pen Needle,"2024 (Q1-Q4)",27795.08
Mini Pen Needle,"2025 (Q1-Q3)",10164.91
Mini Ultra-Thin II,"2024 (Q1-Q4)",9782.17
Mini Ultra-Thin II,"2025 (Q1-Q3)",2345.09
Minivelle,"2024 (Q1-Q4)",1276110.1
Minivelle,"2025 (Q1-Q3)",536642.7
Minocin,"2024 (Q1-Q4)",767255.4
Minocin,"2025 (Q1-Q3)",597167.56
Minocycline HCl,"2024 (Q1-Q4)",9099097.0
Minocycline HCl,"2025 (Q1-Q3)",7061570.0
Minocycline HCl ER,"2024 (Q1-Q4)",121474.91
Minocycline HCl ER,"2025 (Q1-Q3)",84185.17
Minoxidil,"2024 (Q1-Q4)",8810707.0
Minoxidil,"2025 (Q1-Q3)",9044916.0
Miplyffa,"2024 (Q1-Q4)",1870497.2
Miplyffa,"2025 (Q1-Q3)",14812159
Mirabegron ER,"2024 (Q1-Q4)",134306928
Mirabegron ER,"2025 (Q1-Q3)",253736720
Mirapex ER,"2024 (Q1-Q4)",53612.35
Mirena,"2024 (Q1-Q4)",757819.2
Mirena,"2025 (Q1-Q3)",574580.8
Mirtazapine,"2024 (Q1-Q4)",157848320
Mirtazapine,"2025 (Q1-Q3)",110095536
Mirvaso,"2024 (Q1-Q4)",395172.25
Mirvaso,"2025 (Q1-Q3)",231337.38
Misoprostol,"2024 (Q1-Q4)",3567028.2
Misoprostol,"2025 (Q1-Q3)",2536613.0
Mitigare,"2024 (Q1-Q4)",14022307
Mitigare,"2025 (Q1-Q3)",1186572.8
Mitomycin,"2024 (Q1-Q4)",510832.97
Mitomycin,"2025 (Q1-Q3)",297259.34
Mitoxantrone HCl,"2025 (Q1-Q3)",3831.27
Modafinil,"2024 (Q1-Q4)",26705894
Modafinil,"2025 (Q1-Q3)",17989544
Modeyso,"2025 (Q1-Q3)",766338.0
Moexipril HCl,"2024 (Q1-Q4)",923728.2
Moexipril HCl,"2025 (Q1-Q3)",407784.78
Molindone HCl,"2024 (Q1-Q4)",371682.56
Molindone HCl,"2025 (Q1-Q3)",111329.15
Mometasone Furoate,"2024 (Q1-Q4)",43599252
Mometasone Furoate,"2025 (Q1-Q3)",29165086
Monjuvi,"2024 (Q1-Q4)",1036223.3
Monjuvi,"2025 (Q1-Q3)",1213782.1
Mono-Linyah,"2024 (Q1-Q4)",78339.44
Mono-Linyah,"2025 (Q1-Q3)",71932.8
Monoject,"2024 (Q1-Q4)",421.01
Monoject,"2025 (Q1-Q3)",379.9
Monoject Insulin Safety Syrng,"2024 (Q1-Q4)",32206.44
Monoject Insulin Safety Syrng,"2025 (Q1-Q3)",7489.51
Monoject Insulin Syringe,"2024 (Q1-Q4)",2608.91
Monoject Insulin Syringe,"2024 (Q1-Q4)",7201.93
Monoject Insulin Syringe,"2024 (Q1-Q4)",84216.32
Monoject Insulin Syringe,"2025 (Q1-Q3)",27435.0
Monoject Insulin Syringe,"2025 (Q1-Q3)",3912.06
Monoject Insulin Syringe,"2025 (Q1-Q3)",1376.41
Montelukast Sodium,"2024 (Q1-Q4)",136255392
Montelukast Sodium,"2025 (Q1-Q3)",116889480
Morphine Sulfate,"2024 (Q1-Q4)",17053094
Morphine Sulfate,"2025 (Q1-Q3)",11538814
Morphine Sulfate ER,"2024 (Q1-Q4)",58220232
Morphine Sulfate ER,"2025 (Q1-Q3)",35949480
Motegrity,"2024 (Q1-Q4)",70660848
Motegrity,"2025 (Q1-Q3)",34623752
Motofen,"2024 (Q1-Q4)",573745.94
Motofen,"2025 (Q1-Q3)",292276.12
Motpoly XR,"2024 (Q1-Q4)",394240.12
Motpoly XR,"2025 (Q1-Q3)",1611904.1
Mounjaro,"2024 (Q1-Q4)",6336942592
Mounjaro,"2025 (Q1-Q3)",9578005504
Movantik,"2024 (Q1-Q4)",153330432
Movantik,"2025 (Q1-Q3)",129268584
Moviprep,"2024 (Q1-Q4)",48425.57
Moviprep,"2025 (Q1-Q3)",25278.25
Moxifloxacin,"2024 (Q1-Q4)",7737.37
Moxifloxacin,"2024 (Q1-Q4)",11726.49
Moxifloxacin,"2024 (Q1-Q4)",25414242
Moxifloxacin,"2025 (Q1-Q3)",6719.64
Moxifloxacin,"2025 (Q1-Q3)",6055.2
Moxifloxacin,"2025 (Q1-Q3)",18198392
Moxifloxacin HCl,"2024 (Q1-Q4)",2793181.5
Moxifloxacin HCl,"2025 (Q1-Q3)",2048046.2
Mresvia,"2024 (Q1-Q4)",10255996
Mresvia,"2025 (Q1-Q3)",9795426.0
Ms Contin,"2024 (Q1-Q4)",716132.1
Ms Contin,"2025 (Q1-Q3)",698471.4
Mulpleta,"2024 (Q1-Q4)",205053.31
Mulpleta,"2025 (Q1-Q3)",181359.06
Multaq,"2024 (Q1-Q4)",414751264
Multaq,"2025 (Q1-Q3)",324277984
Multi-Vitamin W-Fluoride-Iron,"2024 (Q1-Q4)",214.4
Multivitamin With Fluoride,"2024 (Q1-Q4)",6284.01
Multivitamin With Fluoride,"2024 (Q1-Q4)",567.46
Multivitamin With Fluoride,"2024 (Q1-Q4)",2106.28
Multivitamin With Fluoride,"2025 (Q1-Q3)",820.54
Multivitamin With Fluoride,"2025 (Q1-Q3)",421.1
Mupirocin,"2024 (Q1-Q4)",31505076
Mupirocin,"2024 (Q1-Q4)",7792551.0
Mupirocin,"2025 (Q1-Q3)",4648442.5
Mupirocin,"2025 (Q1-Q3)",27057934
Mvasi,"2024 (Q1-Q4)",16081199
Mvasi,"2025 (Q1-Q3)",14360929
Myalept,"2024 (Q1-Q4)",15346595
Myalept,"2025 (Q1-Q3)",21902170
Mycamine,"2024 (Q1-Q4)",100505.31
Mycamine,"2025 (Q1-Q3)",20776.37
Mycapssa,"2024 (Q1-Q4)",9614038.0
Mycapssa,"2025 (Q1-Q3)",9308727.0
Mycobutin,"2024 (Q1-Q4)",11529.57
Mycophenolate Mofetil,"2024 (Q1-Q4)",63257680
Mycophenolate Mofetil,"2025 (Q1-Q3)",49940460
Mycophenolic Acid,"2024 (Q1-Q4)",16933234
Mycophenolic Acid,"2025 (Q1-Q3)",11926762
Mydayis,"2024 (Q1-Q4)",1324734.8
Mydayis,"2025 (Q1-Q3)",638938.9
Myfembree,"2024 (Q1-Q4)",2130180.5
Myfembree,"2025 (Q1-Q3)",1571590.0
Myfortic,"2024 (Q1-Q4)",1057200.5
Myfortic,"2025 (Q1-Q3)",922331.9
Myhibbin,"2024 (Q1-Q4)",12698.4
Myhibbin,"2025 (Q1-Q3)",72986.15
Myleran,"2024 (Q1-Q4)",176644.69
Myleran,"2025 (Q1-Q3)",103769.35
Myobloc,"2024 (Q1-Q4)",855299.8
Myobloc,"2025 (Q1-Q3)",409352.75
Myrbetriq,"2024 (Q1-Q4)",2297067776
Myrbetriq,"2025 (Q1-Q3)",1523894144
Mysoline,"2024 (Q1-Q4)",12903028
Mysoline,"2025 (Q1-Q3)",9135073.0
Mytesi,"2024 (Q1-Q4)",8026902.0
Mytesi,"2025 (Q1-Q3)",5885039.5
Nabi-Hb,"2024 (Q1-Q4)",13286.27
Nabi-Hb,"2025 (Q1-Q3)",14034.25
Nabumetone,"2024 (Q1-Q4)",9976869.0
Nabumetone,"2025 (Q1-Q3)",7316552.5
Nadolol,"2024 (Q1-Q4)",14652433
Nadolol,"2025 (Q1-Q3)",9839753.0
Nafcillin,"2024 (Q1-Q4)",12353.93
Nafcillin Sodium,"2024 (Q1-Q4)",2741350.5
Nafcillin Sodium,"2025 (Q1-Q3)",1908940.8
Naftifine HCl,"2024 (Q1-Q4)",4017439.0
Naftifine HCl,"2025 (Q1-Q3)",2117381.2
Naftin,"2024 (Q1-Q4)",775716.06
Naftin,"2025 (Q1-Q3)",343723.97
Naglazyme,"2024 (Q1-Q4)",5075599.5
Naglazyme,"2025 (Q1-Q3)",4028043.8
Nalbuphine HCl,"2024 (Q1-Q4)",351384.7
Nalbuphine HCl,"2025 (Q1-Q3)",273807.22
Nalfon,"2024 (Q1-Q4)",7496.0
Nalocet,"2024 (Q1-Q4)",668172.44
Nalocet,"2025 (Q1-Q3)",514800.75
Naloxone HCl,"2024 (Q1-Q4)",44580916
Naloxone HCl,"2025 (Q1-Q3)",4745010.0
Naltrexone HCl,"2024 (Q1-Q4)",23023694
Naltrexone HCl,"2025 (Q1-Q3)",24663318
Namenda,"2024 (Q1-Q4)",77397.51
Namenda,"2025 (Q1-Q3)",12347.36
Namenda XR,"2024 (Q1-Q4)",698541.75
Namzaric,"2024 (Q1-Q4)",89617224
Namzaric,"2025 (Q1-Q3)",45698072
Nano 2nd Gen Pen Needle,"2024 (Q1-Q4)",153814864
Nano 2nd Gen Pen Needle,"2025 (Q1-Q3)",117096320
Nano Pen Needle,"2025 (Q1-Q3)",8805695.0
Naprelan,"2024 (Q1-Q4)",68603.11
Naprelan,"2025 (Q1-Q3)",32143.08
Naproxen,"2024 (Q1-Q4)",33753700
Naproxen,"2025 (Q1-Q3)",18871576
Naproxen-Esomeprazole Mag,"2024 (Q1-Q4)",15906676
Naproxen-Esomeprazole Mag,"2025 (Q1-Q3)",7816779.0
Naproxen Sodium,"2024 (Q1-Q4)",2780942.0
Naproxen Sodium,"2025 (Q1-Q3)",1627410.1
Naproxen Sodium Cr,"2024 (Q1-Q4)",1169831.0
Naproxen Sodium Cr,"2025 (Q1-Q3)",657871.7
Naproxen Sodium ER,"2024 (Q1-Q4)",1843192.1
Naproxen Sodium ER,"2025 (Q1-Q3)",1773302.1
Naratriptan HCl,"2024 (Q1-Q4)",2949730.0
Naratriptan HCl,"2025 (Q1-Q3)",2425234.2
Narcan,"2024 (Q1-Q4)",1053790.0
Narcan,"2025 (Q1-Q3)",871049.0
Nardil,"2024 (Q1-Q4)",107430.88
Nardil,"2025 (Q1-Q3)",73872.88
Natacyn,"2024 (Q1-Q4)",969714.94
Natacyn,"2025 (Q1-Q3)",624853.56
Natazia,"2024 (Q1-Q4)",99447.84
Natazia,"2025 (Q1-Q3)",65104.17
Nateglinide,"2024 (Q1-Q4)",8349152.0
Nateglinide,"2025 (Q1-Q3)",5563938.0
Natesto,"2024 (Q1-Q4)",489542.9
Natroba,"2024 (Q1-Q4)",161296.56
Natroba,"2025 (Q1-Q3)",214372.38
Nayzilam,"2024 (Q1-Q4)",36864380
Nayzilam,"2025 (Q1-Q3)",33310456
Nebivolol HCl,"2024 (Q1-Q4)",80369600
Nebivolol HCl,"2025 (Q1-Q3)",54881180
Necon,"2024 (Q1-Q4)",8975.46
Necon,"2025 (Q1-Q3)",9115.01
Nefazodone HCl,"2024 (Q1-Q4)",1106866.5
Nefazodone HCl,"2025 (Q1-Q3)",847273.3
Neffy,"2024 (Q1-Q4)",210330.6
Neffy,"2025 (Q1-Q3)",2311251.8
Nemluvio,"2024 (Q1-Q4)",13691381
Nemluvio,"2025 (Q1-Q3)",159054912
Neo-Polycin,"2024 (Q1-Q4)",722.07
Neo-Polycin,"2025 (Q1-Q3)",526.66
Neo-Synalar,"2024 (Q1-Q4)",277231.56
Neo-Synalar,"2025 (Q1-Q3)",371194.5
Neomycin-Bacitracin-Poly-HC,"2024 (Q1-Q4)",246108.19
Neomycin-Bacitracin-Poly-HC,"2025 (Q1-Q3)",174329.36
Neomycin-Bacitracin-Polymyxin,"2024 (Q1-Q4)",334817.72
Neomycin-Bacitracin-Polymyxin,"2025 (Q1-Q3)",269884.94
Neomycin-Polymyxin-Dexameth,"2024 (Q1-Q4)",13649611
Neomycin-Polymyxin-Dexameth,"2025 (Q1-Q3)",10286511
Neomycin-Polymyxin-Gramicidin,"2024 (Q1-Q4)",130989.01
Neomycin-Polymyxin-Gramicidin,"2025 (Q1-Q3)",89500.46
Neomycin-Polymyxin-HC,"2024 (Q1-Q4)",13943255
Neomycin-Polymyxin-HC,"2025 (Q1-Q3)",9157479.0
Neomycin-Polymyxin-Hydrocort,"2024 (Q1-Q4)",10833303
Neomycin-Polymyxin-Hydrocort,"2025 (Q1-Q3)",7480453.0
Neomycin-Polymyxin B,"2024 (Q1-Q4)",8656.09
Neomycin-Polymyxin B,"2025 (Q1-Q3)",839.97
Neomycin Sulfate,"2024 (Q1-Q4)",954406.94
Neomycin Sulfate,"2025 (Q1-Q3)",892179.44
Neoral,"2024 (Q1-Q4)",925209.94
Neoral,"2025 (Q1-Q3)",704304.4
Nerlynx,"2024 (Q1-Q4)",38400020
Nerlynx,"2025 (Q1-Q3)",37688564
Nesina,"2024 (Q1-Q4)",102671.61
Nesina,"2025 (Q1-Q3)",7062.86
Neuac,"2024 (Q1-Q4)",771.89
Neuac,"2025 (Q1-Q3)",1004.67
Neulasta,"2024 (Q1-Q4)",53122084
Neulasta,"2025 (Q1-Q3)",35579232
Neulasta Onpro,"2024 (Q1-Q4)",43151836
Neulasta Onpro,"2025 (Q1-Q3)",22422442
Neupogen,"2024 (Q1-Q4)",7208750.5
Neupogen,"2025 (Q1-Q3)",5233713.0
Neupro,"2024 (Q1-Q4)",90068152
Neupro,"2025 (Q1-Q3)",59495716
Neurontin,"2024 (Q1-Q4)",18559674
Neurontin,"2025 (Q1-Q3)",13269080
Nevanac,"2024 (Q1-Q4)",1725616.0
Nevanac,"2025 (Q1-Q3)",1080294.6
Nevirapine,"2024 (Q1-Q4)",287063.72
Nevirapine,"2025 (Q1-Q3)",214648.78
Nevirapine ER,"2024 (Q1-Q4)",1452278.2
Nevirapine ER,"2025 (Q1-Q3)",779869.3
Nexavar,"2024 (Q1-Q4)",4341768.0
Nexavar,"2025 (Q1-Q3)",721021.7
Nexium,"2024 (Q1-Q4)",59728476
Nexium,"2025 (Q1-Q3)",33539048
Nexletol,"2024 (Q1-Q4)",70919856
Nexletol,"2025 (Q1-Q3)",75669152
Nexlizet,"2024 (Q1-Q4)",70824600
Nexlizet,"2025 (Q1-Q3)",76003968
Nexplanon,"2024 (Q1-Q4)",455380.2
Nexplanon,"2025 (Q1-Q3)",833428.75
Nextstellis,"2024 (Q1-Q4)",93910.0
Nextstellis,"2025 (Q1-Q3)",99672.49
Nexviazyme,"2024 (Q1-Q4)",34741264
Nexviazyme,"2025 (Q1-Q3)",31650658
Niacin,"2024 (Q1-Q4)",461264.75
Niacin,"2025 (Q1-Q3)",76353.85
Niacin ER,"2024 (Q1-Q4)",12268181
Niacin ER,"2025 (Q1-Q3)",7742140.0
Niacor,"2024 (Q1-Q4)",103374.04
Niacor,"2025 (Q1-Q3)",23441.42
Nicardipine HCl,"2024 (Q1-Q4)",2520912.0
Nicardipine HCl,"2025 (Q1-Q3)",1511184.2
Nicotrol,"2024 (Q1-Q4)",740371.25
Nicotrol,"2025 (Q1-Q3)",76263.4
Nicotrol Ns,"2024 (Q1-Q4)",7676160.0
Nicotrol Ns,"2025 (Q1-Q3)",6331792.0
Nifedipine,"2024 (Q1-Q4)",711801.8
Nifedipine,"2025 (Q1-Q3)",487474.6
Nifedipine ER,"2024 (Q1-Q4)",99058560
Nifedipine ER,"2025 (Q1-Q3)",67956120
Nikki,"2024 (Q1-Q4)",129469.54
Nikki,"2025 (Q1-Q3)",130632.9
Niktimvo,"2025 (Q1-Q3)",226139.31
Nilandron,"2024 (Q1-Q4)",19178.7
Nilotinib HCl,"2025 (Q1-Q3)",46503696
Nilutamide,"2024 (Q1-Q4)",1050627.6
Nilutamide,"2025 (Q1-Q3)",510868.62
Nimodipine,"2024 (Q1-Q4)",796744.6
Nimodipine,"2025 (Q1-Q3)",576384.75
Ninlaro,"2024 (Q1-Q4)",272703328
Ninlaro,"2025 (Q1-Q3)",185448016
Nisoldipine,"2024 (Q1-Q4)",4328816.5
Nisoldipine,"2025 (Q1-Q3)",2594630.0
Nitazoxanide,"2024 (Q1-Q4)",4058154.8
Nitazoxanide,"2025 (Q1-Q3)",3396587.5
Nitisinone,"2024 (Q1-Q4)",443444.1
Nitisinone,"2025 (Q1-Q3)",422538.4
Nitro-Bid,"2024 (Q1-Q4)",1111071.2
Nitro-Bid,"2025 (Q1-Q3)",925671.56
Nitro-Dur,"2024 (Q1-Q4)",2743826.2
Nitro-Dur,"2025 (Q1-Q3)",1663385.4
Nitrofurantoin,"2024 (Q1-Q4)",6114729.0
Nitrofurantoin,"2024 (Q1-Q4)",19837192
Nitrofurantoin,"2025 (Q1-Q3)",16015222
Nitrofurantoin,"2025 (Q1-Q3)",6169603.0
Nitrofurantoin Mono-Macro,"2024 (Q1-Q4)",61532012
Nitrofurantoin Mono-Macro,"2025 (Q1-Q3)",51588020
Nitroglycerin,"2024 (Q1-Q4)",34774440
Nitroglycerin,"2025 (Q1-Q3)",24345674
Nitroglycerin Patch,"2024 (Q1-Q4)",6977270.5
Nitroglycerin Patch,"2025 (Q1-Q3)",4658999.5
Nitrolingual,"2024 (Q1-Q4)",27414.04
Nitrolingual,"2025 (Q1-Q3)",17328.9
Nitrostat,"2024 (Q1-Q4)",175499.94
Nitrostat,"2025 (Q1-Q3)",66560.87
Nityr,"2024 (Q1-Q4)",40880.15
Niva-Plus,"2024 (Q1-Q4)",1206.61
Niva Thyroid,"2024 (Q1-Q4)",148980.7
Niva Thyroid,"2025 (Q1-Q3)",195460.3
Nivestym,"2024 (Q1-Q4)",15436839
Nivestym,"2025 (Q1-Q3)",13394697
Nizatidine,"2024 (Q1-Q4)",417020.97
Nizatidine,"2025 (Q1-Q3)",391223.03
Nocdurna,"2024 (Q1-Q4)",219246.5
Nora-Be,"2024 (Q1-Q4)",37884.02
Nora-Be,"2025 (Q1-Q3)",8276.56
Norditropin Flexpro,"2024 (Q1-Q4)",16384406
Norditropin Flexpro,"2025 (Q1-Q3)",12573341
Norelgestromin-Eth Estradiol,"2024 (Q1-Q4)",161418.44
Norelgestromin-Eth Estradiol,"2025 (Q1-Q3)",450968.2
Norethin-Eth Estra-Ferrous Fum,"2024 (Q1-Q4)",44495.83
Norethin-Eth Estra-Ferrous Fum,"2025 (Q1-Q3)",27370.46
